	Latitude	Longitude	Analysis Type	Accelerometer Location	Direction	Value	Frequency(Hz)	Time	Speed	Route	Speed Bracket	Nearest Station	Exceedence Instance
70	-38.0729006963	145.446276986	Base Acceleration	Bogie 2	Vertical	0.800624418756		3755.00000004	78.2615844824	Packenham	70-80	Pakenham    Station	1
71	-38.0744398963	145.454261686	Base Acceleration	Bogie 2	Vertical	0.805669104938		5289.31000007	107.0264023	Packenham	100-110	Pakenham    Station	1
72	-38.0689137463	145.425334136	Base Acceleration	Bogie 2	Vertical	0.80398971015		5480.62000007	86.0471670228	Packenham		Pakenham    Station	1
73	-38.0630708963	145.394695486	Base Acceleration	Bogie 2	Vertical	0.821109083229		5692.34000008	93.4992510861	Packenham	90-100	Berwick    Station	1
74	-38.0628318963	145.393521486	Base Acceleration	Bogie 2	Vertical	0.813089700328		5696.41000008	94.2699253869	Packenham	90-100	Berwick    Station	1
75	-38.0626656963	145.392603886	Base Acceleration	Bogie 2	Vertical	0.824026654708		5699.38000008	94.9312365668	Packenham	90-100	Berwick    Station	1
76	-38.0624934963	145.391669886	Base Acceleration	Bogie 2	Vertical	0.86204869152		5702.64000008	95.3647642725	Packenham	90-100	Berwick    Station	1
77	-38.0623556963	145.390961386	Base Acceleration	Bogie 2	Vertical	-0.939652153728		5705.01000008	95.9857396392	Packenham	90-100	Berwick    Station	1
78	-38.0621284963	145.389775686	Base Acceleration	Bogie 2	Vertical	0.816396459869		5709.09000008	96.5711039083	Packenham	90-100	Berwick    Station	1
79	-38.0613342963	145.385642586	Base Acceleration	Bogie 2	Vertical	-0.819340720882		5722.64000008	99.0170367274	Packenham	90-100	Berwick    Station	1
80	-38.0564401963	145.375358386	Base Acceleration	Bogie 2	Vertical	0.83979659723		5761.52000008	99.096197936	Packenham	90-100	Berwick    Station	1
81	-38.0191226963	145.282159186	Base Acceleration	Bogie 2	Vertical	-0.905343188451		6353.26000009	102.087401029	Packenham	100-110	Narre Warren    Station	1
82	-38.0124979963	145.249660286	Base Acceleration	Bogie 2	Vertical	0.820480122122		6540.5900001	102.924711214	Packenham	100-110	Dandenong Station	1
83	-38.0107691963	145.245823286	Base Acceleration	Bogie 2	Vertical	0.81472470044		6553.9700001	106.11970252	Packenham	100-110	Dandenong Station	1
