,Time,GPS Latitude,GPS Longitude,Speed,Date Route,Series_x,Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,direction,Speed_y,Route,Exceedence Instance,Series_y,Date Exc,Speed Bracket,Nearest Station,Series,Run
0,1.63,-37.8666518,144.7608005,10.93889235,23/10/2015,1,,,,,,,,,,,,,,,1,1
527,6.9,-37.8667293,144.7605113,25.29199584,23/10/2015,1,,,,,,,,,,,,,,,1,1
1054,12.17,-37.8668644,144.7599949,39.76766993,23/10/2015,1,,,,,,,,,,,,,,,1,1
1581,17.44,-37.8670482,144.7592726,51.4535441,23/10/2015,1,,,,,,,,,,,,,,,1,1
2108,22.71,-37.8672622,144.7584045,59.39553712,23/10/2015,1,,,,,,,,,,,,,,,1,1
2635,27.98,-37.8675119,144.7574334,65.25396213,23/10/2015,1,,,,,,,,,,,,,,,1,1
3162,33.25,-37.8678013,144.7562945,69.13933484,23/10/2015,1,,,,,,,,,,,,,,,1,1
3689,38.52,-37.8680723,144.7552235,73.65634286,23/10/2015,1,,,,,,,,,,,,,,,1,1
4216,43.79,-37.8683656,144.7540393,76.98134451,23/10/2015,1,,,,,,,,,,,,,,,1,1
4743,49.06,-37.8686934,144.7527484,76.20669722,23/10/2015,1,,,,,,,,,,,,,,,1,1
5270,54.33,-37.8689898,144.7515682,74.99146516,23/10/2015,1,,,,,,,,,,,,,,,1,1
5797,59.6,-37.8692879,144.7504186,72.79083536,23/10/2015,1,,,,,,,,,,,,,,,1,1
6324,64.87,-37.8695778,144.7493369,65.49649501,23/10/2015,1,,,,,,,,,,,,,,,1,1
6851,70.14,-37.8698465,144.748411,54.27225625,23/10/2015,1,,,,,,,,,,,,,,,1,1
7378,75.41,-37.8700627,144.7476146,44.28401304,23/10/2015,1,,,,,,,,,,,,,,,1,1
7905,80.68,-37.8702397,144.7469738,33.83672666,23/10/2015,1,,,,,,,,,,,,,,,1,1
8432,85.95,-37.8702866,144.746532,21.88082566,23/10/2015,1,,,,,,,,,,,,,,,1,1
8959,91.22,-37.8703267,144.746303,7.790775918,23/10/2015,1,,,,,,,,,,,,,,,1,1
9486,96.49,-37.8703804,144.7462429,1.492036802,23/10/2015,1,,,,,,,,,,,,,,,1,1
10013,101.76,-37.8703923,144.7462485,0.821798131,23/10/2015,1,,,,,,,,,,,,,,,1,1
10540,107.03,-37.8703914,144.7462512,0.810222732,23/10/2015,1,,,,,,,,,,,,,,,1,1
11067,112.3,-37.8703841,144.7462543,0.424951267,23/10/2015,1,,,,,,,,,,,,,,,1,1
11594,117.57,-37.8703946,144.7462586,0.604995631,23/10/2015,1,,,,,,,,,,,,,,,1,1
12121,122.84,-37.8704105,144.7462729,0.311333362,23/10/2015,1,,,,,,,,,,,,,,,1,1
12648,128.11,-37.8704272,144.7462822,0.691110166,23/10/2015,1,,,,,,,,,,,,,,,1,1
13175,133.38,-37.8704322,144.7461267,16.1387339,23/10/2015,1,,,,,,,,,,,,,,,1,1
13702,138.65,-37.8705063,144.7457217,31.39857919,23/10/2015,1,,,,,,,,,,,,,,,1,1
14229,143.92,-37.8706693,144.7451057,46.57206157,23/10/2015,1,,,,,,,,,,,,,,,1,1
14756,149.19,-37.870899,144.7442972,56.96147972,23/10/2015,1,,,,,,,,,,,,,,,1,1
15283,154.46,-37.8711382,144.7433452,64.12641419,23/10/2015,1,,,,,,,,,,,,,,,1,1
15810,159.73,-37.8713776,144.7422956,69.79782109,23/10/2015,1,,,,,,,,,,,,,,,1,1
16337,165,-37.8716551,144.7410673,74.39549174,23/10/2015,1,,,,,,,,,,,,,,,1,1
16864,170.27,-37.8719527,144.7398735,78.20239709,23/10/2015,1,,,,,,,,,,,,,,,1,1
17391,175.54,-37.8722658,144.7386209,81.50408673,23/10/2015,1,,,,,,,,,,,,,,,1,1
17918,180.81,-37.8725908,144.7373212,84.41542943,23/10/2015,1,,,,,,,,,,,,,,,1,1
18445,186.08,-37.8729427,144.7359315,87.51571066,23/10/2015,1,,,,,,,,,,,,,,,1,1
18972,191.35,-37.8732963,144.7345493,89.58944861,23/10/2015,1,,,,,,,,,,,,,,,1,1
19499,196.62,-37.873658,144.7331252,92.15859516,23/10/2015,1,,,,,,,,,,,,,,,1,1
20026,201.89,-37.8740232,144.7316601,94.35031464,23/10/2015,1,,,,,,,,,,,,,,,1,1
20553,207.16,-37.8743989,144.7301687,96.59144833,23/10/2015,1,,,,,,,,,,,,,,,1,1
21080,212.43,-37.8748217,144.7285111,99.69644226,23/10/2015,1,,,,,,,,,,,,,,,1,1
21607,217.69,-37.8752192,144.7269371,101.9609872,23/10/2015,1,,,,,,,,,,,,,,,1,1
22134,222.96,-37.8756268,144.7253278,103.8187533,23/10/2015,1,,,,,,,,,,,,,,,1,1
22661,228.22,-37.8760345,144.7237159,102.9137857,23/10/2015,1,,,,,,,,,,,,,,,1,1
23188,233.48,-37.8764366,144.7221173,101.9671134,23/10/2015,1,,,,,,,,,,,,,,,1,1
23715,238.75,-37.876836,144.7205339,100.1818071,23/10/2015,1,,,,,,,,,,,,,,,1,1
24242,244.02,-37.8772571,144.7188551,98.69271621,23/10/2015,1,,,,,,,,,,,,,,,1,1
24769,249.29,-37.8776434,144.7173201,97.44668941,23/10/2015,1,,,,,,,,,,,,,,,1,1
25296,254.56,-37.8780271,144.7158165,95.19661648,23/10/2015,1,,,,,,,,,,,,,,,1,1
25823,259.83,-37.8783986,144.714337,93.35176031,23/10/2015,1,,,,,,,,,,,,,,,1,1
26350,265.1,-37.8787622,144.7128965,91.35862958,23/10/2015,1,,,,,,,,,,,,,,,1,1
26877,270.37,-37.8792107,144.7113976,89.08206765,23/10/2015,1,,,,,,,,,,,,,,,1,1
27404,275.64,-37.8796945,144.710112,86.97183542,23/10/2015,1,,,,,,,,,,,,,,,1,1
27931,280.91,-37.8801906,144.7088703,84.04588463,23/10/2015,1,,,,,,,,,,,,,,,1,1
28458,286.18,-37.8806816,144.7076686,79.6533168,23/10/2015,1,,,,,,,,,,,,,,,1,1
28985,291.45,-37.881138,144.7065514,72.95540937,23/10/2015,1,,,,,,,,,,,,,,,1,1
29512,296.72,-37.8815522,144.7055244,66.82584128,23/10/2015,1,,,,,,,,,,,,,,,1,1
30039,301.99,-37.8819489,144.7045473,56.52950357,23/10/2015,1,,,,,,,,,,,,,,,1,1
30566,307.26,-37.8822513,144.7037894,47.18405197,23/10/2015,1,,,,,,,,,,,,,,,1,1
31093,312.53,-37.8825089,144.7031644,37.3886838,23/10/2015,1,,,,,,,,,,,,,,,1,1
31620,317.8,-37.8827112,144.7026731,29.68314468,23/10/2015,1,,,,,,,,,,,,,,,1,1
32147,323.07,-37.8828594,144.7023127,19.05029685,23/10/2015,1,,,,,,,,,,,,,,,1,1
32674,328.34,-37.8829289,144.7021245,4.569432953,23/10/2015,1,,,,,,,,,,,,,,,1,1
33201,333.61,-37.8829374,144.7021186,0.461421984,23/10/2015,1,,,,,,,,,,,,,,,1,1
33728,338.88,-37.8829242,144.702117,0.619165802,23/10/2015,1,,,,,,,,,,,,,,,1,1
34255,344.15,-37.88292165,144.7021146,0.414045937,23/10/2015,1,,,,,,,,,,,,,,,1,1
34782,349.42,-37.8829268,144.7021161,0.625023863,23/10/2015,1,,,,,,,,,,,,,,,1,1
35309,354.69,-37.8829288,144.7021216,0.254819382,23/10/2015,1,,,,,,,,,,,,,,,1,1
35836,359.96,-37.8829279,144.7021149,1.741100021,23/10/2015,1,,,,,,,,,,,,,,,1,1
36363,365.23,-37.882987,144.7019763,15.30485438,23/10/2015,1,,,,,,,,,,,,,,,1,1
36890,370.5,-37.8831195,144.7016559,28.47079613,23/10/2015,1,,,,,,,,,,,,,,,1,1
37417,375.77,-37.8833225,144.7011434,41.42387677,23/10/2015,1,,,,,,,,,,,,,,,1,1
37944,381.04,-37.8836037,144.7004522,52.8580101,23/10/2015,1,,,,,,,,,,,,,,,1,1
38471,386.31,-37.883945,144.6996175,61.02499804,23/10/2015,1,,,,,,,,,,,,,,,1,1
38998,391.58,-37.884355,144.6986048,67.24257514,23/10/2015,1,,,,,,,,,,,,,,,1,1
39525,396.85,-37.8847679,144.697577,72.80372716,23/10/2015,1,,,,,,,,,,,,,,,1,1
40052,402.12,-37.885216,144.6964738,77.24928079,23/10/2015,1,,,,,,,,,,,,,,,1,1
40579,407.39,-37.8856845,144.695306,81.8350477,23/10/2015,1,,,,,,,,,,,,,,,1,1
41106,412.66,-37.8861906,144.694085,85.607233,23/10/2015,1,,,,,,,,,,,,,,,1,1
41633,417.93,-37.8867089,144.6928077,88.39582879,23/10/2015,1,,,,,,,,,,,,,,,1,1
42160,423.2,-37.8872829,144.6913803,92.34013061,23/10/2015,1,,,,,,,,,,,,,,,1,1
42687,428.47,-37.8878373,144.6899975,95.77848413,23/10/2015,1,,,,,,,,,,,,,,,1,1
43214,433.74,-37.8884146,144.6885781,98.62980009,23/10/2015,1,,,,,,,,,,,,,,,1,1
43741,438.99,-37.889008,144.6871185,100.9181501,23/10/2015,1,,,,,,,,,,,,,,,1,1
44268,444.25,-37.8896079,144.6856273,102.5617812,23/10/2015,1,,,,,,,,,,,,,,,1,1
44795,449.51,-37.8902196,144.6841177,103.3016294,23/10/2015,1,,,,,,,,,,,,,,,1,1
45322,454.78,-37.8908785,144.6824873,102.7376793,23/10/2015,1,,,,,,,,,,,,,,,1,1
45849,460.04,-37.8914881,144.6809904,102.3063141,23/10/2015,1,,,,,,,,,,,,,,,1,1
46376,465.3,-37.8920869,144.6795146,98.8797186,23/10/2015,1,,,,,,,,,,,,,,,1,1
46903,470.57,-37.892638,144.6781276,91.42700147,23/10/2015,1,,,,,,,,,,,,,,,1,1
47430,475.84,-37.8931693,144.6768489,84.48492963,23/10/2015,1,,,,,,,,,,,,,,,1,1
47957,481.11,-37.8936524,144.675656,76.80499005,23/10/2015,1,,,,,,,,,,,,,,,1,1
48484,486.38,-37.894106,144.6745043,70.46393914,23/10/2015,1,,,,,,,,,,,,,,,1,1
49011,491.65,-37.8945218,144.6735078,65.94234331,23/10/2015,1,,,,,,,,,,,,,,,1,1
49538,496.92,-37.8948984,144.6725867,61.07047483,23/10/2015,1,,,,,,,,,,,,,,,1,1
50065,502.19,-37.8952496,144.6717296,57.55911637,23/10/2015,1,,,,,,,,,,,,,,,1,1
50592,507.46,-37.8955916,144.6708881,56.87071542,23/10/2015,1,,,,,,,,,,,,,,,1,1
51119,512.73,-37.8959191,144.6700728,53.31798121,23/10/2015,1,,,,,,,,,,,,,,,1,1
51646,518,-37.8962424,144.6692839,46.50710239,23/10/2015,1,,,,,,,,,,,,,,,1,1
52173,523.27,-37.8964958,144.6686448,42.8694088,23/10/2015,1,,,,,,,,,,,,,,,1,1
52700,528.54,-37.8967468,144.66802,42.60632942,23/10/2015,1,,,,,,,,,,,,,,,1,1
53227,533.81,-37.8969819,144.667397,41.49559498,23/10/2015,1,,,,,,,,,,,,,,,1,1
53754,539.08,-37.8972109,144.6668199,38.26819266,23/10/2015,1,,,,,,,,,,,,,,,1,1
54281,544.35,-37.8974511,144.6662373,37.71960885,23/10/2015,1,,,,,,,,,,,,,,,1,1
54808,549.62,-37.8976811,144.6656585,37.89926176,23/10/2015,1,,,,,,,,,,,,,,,1,1
55335,554.89,-37.8979216,144.6651116,37.55467854,23/10/2015,1,,,,,,,,,,,,,,,1,1
55862,560.16,-37.898091,144.6645481,37.77779595,23/10/2015,1,,,,,,,,,,,,,,,1,1
56389,565.43,-37.8983034,144.6639947,37.28687138,23/10/2015,1,,,,,,,,,,,,,,,1,1
56916,570.7,-37.8985421,144.6634533,37.66511563,23/10/2015,1,,,,,,,,,,,,,,,1,1
57443,575.97,-37.8987826,144.6628663,37.74191063,23/10/2015,1,,,,,,,,,,,,,,,1,1
57970,581.24,-37.89893,144.6623475,35.81098543,23/10/2015,1,,,,,,,,,,,,,,,1,1
58497,586.51,-37.8991078,144.66179,30.77040414,23/10/2015,1,,,,,,,,,,,,,,,1,1
59024,591.78,-37.8992387,144.661418,19.67490655,23/10/2015,1,,,,,,,,,,,,,,,1,1
59551,597.05,-37.8993146,144.6612116,5.195269541,23/10/2015,1,,,,,,,,,,,,,,,1,1
60078,602.32,-37.8993187,144.6612086,0.409916304,23/10/2015,1,,,,,,,,,,,,,,,1,1
60605,607.59,-37.8993171,144.6612066,0.647042961,23/10/2015,1,,,,,,,,,,,,,,,1,1
61132,612.86,-37.8993145,144.6611967,0.137253143,23/10/2015,1,,,,,,,,,,,,,,,1,1
61659,618.13,-37.8993134,144.6611919,0.501186868,23/10/2015,1,,,,,,,,,,,,,,,1,1
62186,623.4,-37.8993232,144.6611879,0.37291504,23/10/2015,1,,,,,,,,,,,,,,,1,1
62713,628.67,-37.8993243,144.6611861,0.456110672,23/10/2015,1,,,,,,,,,,,,,,,1,1
63240,633.94,-37.8993191,144.6611923,0.380577321,23/10/2015,1,,,,,,,,,,,,,,,1,1
63767,639.21,-37.8993143,144.6611898,0.473738639,23/10/2015,1,,,,,,,,,,,,,,,1,1
64294,644.48,-37.8993175,144.6611882,0.460289822,23/10/2015,1,,,,,,,,,,,,,,,1,1
64821,649.75,-37.8993203,144.6611886,0.419253235,23/10/2015,1,,,,,,,,,,,,,,,1,1
65348,655.02,-37.8993187,144.661188,0.331627106,23/10/2015,1,,,,,,,,,,,,,,,1,1
65875,660.29,-37.8993197,144.6611833,0.427020452,23/10/2015,1,,,,,,,,,,,,,,,1,1
66402,665.56,-37.8993108,144.6611829,0.50806513,23/10/2015,1,,,,,,,,,,,,,,,1,1
66929,670.83,-37.89931,144.6611838,0.331295946,23/10/2015,1,,,,,,,,,,,,,,,1,1
67456,676.1,-37.899308,144.661178,0.338691751,23/10/2015,1,,,,,,,,,,,,,,,1,1
67983,681.37,-37.8993023,144.6611832,0.223775561,23/10/2015,1,,,,,,,,,,,,,,,1,1
68510,686.64,-37.8992981,144.6611826,0.447170174,23/10/2015,1,,,,,,,,,,,,,,,1,1
69037,691.91,-37.8992905,144.6611783,0.76693149,23/10/2015,1,,,,,,,,,,,,,,,1,1
69564,697.18,-37.8992803,144.6611781,0.544295872,23/10/2015,1,,,,,,,,,,,,,,,1,1
70091,702.45,-37.8992878,144.6611803,0.381263169,23/10/2015,1,,,,,,,,,,,,,,,1,1
70618,707.72,-37.8992926,144.6611844,0.586030845,23/10/2015,1,,,,,,,,,,,,,,,1,1
71145,712.99,-37.8993004,144.661194,0.419522194,23/10/2015,1,,,,,,,,,,,,,,,1,1
71672,718.26,-37.8992983,144.6612031,0.469011797,23/10/2015,1,,,,,,,,,,,,,,,1,1
72199,723.53,-37.8992974,144.6612069,0.40979989,23/10/2015,1,,,,,,,,,,,,,,,1,1
72726,728.8,-37.899302,144.6612025,0.455559616,23/10/2015,1,,,,,,,,,,,,,,,1,1
73253,734.07,-37.899297,144.6612016,0.279267048,23/10/2015,1,,,,,,,,,,,,,,,1,1
73780,739.34,-37.8993011,144.6612019,0.336869333,23/10/2015,1,,,,,,,,,,,,,,,1,1
74307,744.61,-37.8993049,144.6612034,0.599968683,23/10/2015,1,,,,,,,,,,,,,,,1,1
74834,749.88,-37.8993083,144.6612037,0.226835496,23/10/2015,1,,,,,,,,,,,,,,,1,1
75361,755.15,-37.8993122,144.6611995,0.395755837,23/10/2015,1,,,,,,,,,,,,,,,1,1
75888,760.42,-37.8993178,144.6612022,0.459718578,23/10/2015,1,,,,,,,,,,,,,,,1,1
76415,765.69,-37.8993207,144.6612003,0.64499217,23/10/2015,1,,,,,,,,,,,,,,,1,1
76942,770.96,-37.8993182,144.6611993,0.154963009,23/10/2015,1,,,,,,,,,,,,,,,1,1
77469,776.23,-37.8993239,144.6612022,0.191023616,23/10/2015,1,,,,,,,,,,,,,,,1,1
77996,781.5,-37.8993262,144.6612026,0.369241323,23/10/2015,1,,,,,,,,,,,,,,,1,1
78523,786.77,-37.8993211,144.6612025,0.280810567,23/10/2015,1,,,,,,,,,,,,,,,1,1
79050,792.04,-37.899313,144.6612026,0.378799437,23/10/2015,1,,,,,,,,,,,,,,,1,1
79577,797.31,-37.8993067,144.6611943,0.736078902,23/10/2015,1,,,,,,,,,,,,,,,1,1
80104,802.58,-37.8993124,144.6611924,0.424156945,23/10/2015,1,,,,,,,,,,,,,,,1,1
80631,807.85,-37.8993084,144.6611894,0.470057371,23/10/2015,1,,,,,,,,,,,,,,,1,1
81158,813.12,-37.8992941,144.6611837,0.406718828,23/10/2015,1,,,,,,,,,,,,,,,1,1
81685,818.39,-37.8992879,144.661185,0.546243254,23/10/2015,1,,,,,,,,,,,,,,,1,1
82212,823.66,-37.8992946,144.661184,0.398011511,23/10/2015,1,,,,,,,,,,,,,,,1,1
82739,828.93,-37.8992978,144.6611852,0.516454265,23/10/2015,1,,,,,,,,,,,,,,,1,1
83266,834.2,-37.8992973,144.6611864,0.439963344,23/10/2015,1,,,,,,,,,,,,,,,1,1
83793,839.47,-37.8993074,144.6611875,0.204770511,23/10/2015,1,,,,,,,,,,,,,,,1,1
84320,844.74,-37.899309,144.6611806,0.38043009,23/10/2015,1,,,,,,,,,,,,,,,1,1
84847,850.01,-37.8992977,144.6611843,0.430116899,23/10/2015,1,,,,,,,,,,,,,,,1,1
85374,855.28,-37.8992983,144.6611869,0.473700037,23/10/2015,1,,,,,,,,,,,,,,,1,1
85901,860.55,-37.899304,144.6611892,0.67756025,23/10/2015,1,,,,,,,,,,,,,,,1,1
86428,865.82,-37.8993029,144.6611947,0.633769415,23/10/2015,1,,,,,,,,,,,,,,,1,1
86955,871.09,-37.899311,144.6611904,0.505160746,23/10/2015,1,,,,,,,,,,,,,,,1,1
87482,876.36,-37.8993251,144.6611982,0.338085783,23/10/2015,1,,,,,,,,,,,,,,,1,1
88009,881.63,-37.8993302,144.6611959,0.506822764,23/10/2015,1,,,,,,,,,,,,,,,1,1
88536,886.9,-37.8993299,144.6611928,0.263015459,23/10/2015,1,,,,,,,,,,,,,,,1,1
89063,892.17,-37.8993254,144.6611977,0.403807921,23/10/2015,1,,,,,,,,,,,,,,,1,1
89590,897.44,-37.8993269,144.6612002,0.514719397,23/10/2015,1,,,,,,,,,,,,,,,1,1
90117,902.71,-37.899323,144.6612001,0.441347708,23/10/2015,1,,,,,,,,,,,,,,,1,1
90644,907.98,-37.8993168,144.6611979,0.549928701,23/10/2015,1,,,,,,,,,,,,,,,1,1
91171,913.25,-37.8993255,144.6611982,0.341404663,23/10/2015,1,,,,,,,,,,,,,,,1,1
91698,918.52,-37.8993189,144.6612037,0.190966222,23/10/2015,1,,,,,,,,,,,,,,,1,1
92225,923.79,-37.8993136,144.6611958,0.752359082,23/10/2015,1,,,,,,,,,,,,,,,1,1
92752,929.06,-37.8993164,144.6611986,0.305245728,23/10/2015,1,,,,,,,,,,,,,,,1,1
93279,934.33,-37.8993142,144.6611967,0.20594847,23/10/2015,1,,,,,,,,,,,,,,,1,1
93806,939.6,-37.8993085,144.661195,0.584658773,23/10/2015,1,,,,,,,,,,,,,,,1,1
94333,944.87,-37.8993135,144.6612019,0.408404732,23/10/2015,1,,,,,,,,,,,,,,,1,1
94860,950.14,-37.8993162,144.6612032,0.750703845,23/10/2015,1,,,,,,,,,,,,,,,1,1
95387,955.41,-37.8993149,144.6611959,0.471440064,23/10/2015,1,,,,,,,,,,,,,,,1,1
95914,960.68,-37.8993118,144.6611866,0.552025148,23/10/2015,1,,,,,,,,,,,,,,,1,1
96441,965.95,-37.899321,144.6611872,0.355178847,23/10/2015,1,,,,,,,,,,,,,,,1,1
96968,971.22,-37.8993237,144.6611902,0.378130586,23/10/2015,1,,,,,,,,,,,,,,,1,1
97495,976.49,-37.8993229,144.6611939,0.613032194,23/10/2015,1,,,,,,,,,,,,,,,1,1
98022,981.76,-37.8993192,144.6611937,0.31265438,23/10/2015,1,,,,,,,,,,,,,,,1,1
98549,987.03,-37.899322,144.6611947,0.346837094,23/10/2015,1,,,,,,,,,,,,,,,1,1
99076,992.3,-37.8993228,144.6611935,0.549346594,23/10/2015,1,,,,,,,,,,,,,,,1,1
99603,997.57,-37.8993268,144.6611861,0.806147416,23/10/2015,1,,,,,,,,,,,,,,,1,1
100130,1002.84,-37.8993291,144.6611882,0.444394559,23/10/2015,1,,,,,,,,,,,,,,,1,1
100657,1008.11,-37.8993268,144.6611947,0.529739843,23/10/2015,1,,,,,,,,,,,,,,,1,1
101184,1013.38,-37.8993268,144.6611994,0.285413247,23/10/2015,1,,,,,,,,,,,,,,,1,1
101711,1018.65,-37.89933505,144.6611978,0.613452942,23/10/2015,1,,,,,,,,,,,,,,,1,1
102238,1023.92,-37.8993354,144.661192,0.140692689,23/10/2015,1,,,,,,,,,,,,,,,1,1
102765,1029.19,-37.8993321,144.6611917,0.301105986,23/10/2015,1,,,,,,,,,,,,,,,1,1
103292,1034.46,-37.899342,144.6611976,0.45269741,23/10/2015,1,,,,,,,,,,,,,,,1,1
103819,1039.73,-37.8993457,144.6612071,0.678398198,23/10/2015,1,,,,,,,,,,,,,,,1,1
104346,1045,-37.8993321,144.6611944,0.495642358,23/10/2015,1,,,,,,,,,,,,,,,1,1
104873,1050.27,-37.8993338,144.6611895,0.399923025,23/10/2015,1,,,,,,,,,,,,,,,1,1
105400,1055.54,-37.8993305,144.6611862,0.152164966,23/10/2015,1,,,,,,,,,,,,,,,1,1
105927,1060.81,-37.899321,144.6611848,0.509993549,23/10/2015,1,,,,,,,,,,,,,,,1,1
106454,1066.08,-37.8993264,144.6611875,0.490488015,23/10/2015,1,,,,,,,,,,,,,,,1,1
106981,1071.35,-37.8993335,144.6611904,0.34233378,23/10/2015,1,,,,,,,,,,,,,,,1,1
107508,1076.62,-37.8993296,144.661194,0.537840856,23/10/2015,1,,,,,,,,,,,,,,,1,1
108035,1081.89,-37.8993233,144.6611929,0.430404687,23/10/2015,1,,,,,,,,,,,,,,,1,1
108562,1087.16,-37.8993289,144.6611921,0.777576496,23/10/2015,1,,,,,,,,,,,,,,,1,1
109089,1092.43,-37.8993084,144.6612351,10.19026,23/10/2015,1,,,,,,,,,,,,,,,1,1
109616,1097.7,-37.8992087,144.661475,19.75090055,23/10/2015,1,,,,,,,,,,,,,,,1,1
110143,1102.97,-37.8990829,144.6618314,27.04133797,23/10/2015,1,,,,,,,,,,,,,,,1,1
110670,1108.24,-37.8989493,144.6622746,31.54211691,23/10/2015,1,,,,,,,,,,,,,,,1,1
111197,1113.51,-37.8987859,144.662838,34.81154146,23/10/2015,1,,,,,,,,,,,,,,,1,1
111724,1118.78,-37.8985804,144.663379,38.62339699,23/10/2015,1,,,,,,,,,,,,,,,1,1
112251,1124.05,-37.8983377,144.6639529,40.70073001,23/10/2015,1,,,,,,,,,,,,,,,1,1
112778,1129.32,-37.8980823,144.6645675,44.70450562,23/10/2015,1,,,,,,,,,,,,,,,1,1
113305,1134.59,-37.8977805,144.6652922,54.08255101,23/10/2015,1,,,,,,,,,,,,,,,1,1
113832,1139.86,-37.8974186,144.6662005,59.88720174,23/10/2015,1,,,,,,,,,,,,,,,1,1
114359,1145.13,-37.8971051,144.6670137,53.07354556,23/10/2015,1,,,,,,,,,,,,,,,1,1
114886,1150.4,-37.8968641,144.667578,48.11105969,23/10/2015,1,,,,,,,,,,,,,,,1,1
115413,1155.67,89.99999999,0,8.28E-05,23/10/2015,1,,,,,,,,,,,,,,,1,1
115940,1160.94,89.99999999,0,-1.85E-09,23/10/2015,1,,,,,,,,,,,,,,,1,1
116467,1166.21,89.99999999,0,-2.42E-13,23/10/2015,1,,,,,,,,,,,,,,,1,1
116994,1171.48,89.99999999,0,-1.50E-17,23/10/2015,1,,,,,,,,,,,,,,,1,1
117521,1176.75,89.99999999,0,-1.53E-17,23/10/2015,1,,,,,,,,,,,,,,,1,1
118048,1182.02,89.99999999,0,-7.76E-12,23/10/2015,1,,,,,,,,,,,,,,,1,1
118575,1187.29,89.99999999,0,-4.16E-07,23/10/2015,1,,,,,,,,,,,,,,,1,1
119102,1192.56,89.99999999,0,-0.01700007,23/10/2015,1,,,,,,,,,,,,,,,1,1
119629,1197.83,-37.8928605,144.6774082,90.57391157,23/10/2015,1,,,,,,,,,,,,,,,1,1
120156,1203.1,-37.8922865,144.6787347,93.11535096,23/10/2015,1,,,,,,,,,,,,,,,1,1
120683,1208.37,-37.8917183,144.6800939,95.24310964,23/10/2015,1,,,,,,,,,,,,,,,1,1
121210,1213.64,-37.8910988,144.6815486,97.40216293,23/10/2015,1,,,,,,,,,,,,,,,1,1
121737,1218.91,-37.8905494,144.6830054,98.85524031,23/10/2015,1,,,,,,,,,,,,,,,1,1
122264,1224.18,-37.8899848,144.6844677,98.89288391,23/10/2015,1,,,,,,,,,,,,,,,1,1
122791,1229.45,-37.8894177,144.6859847,98.56970607,23/10/2015,1,,,,,,,,,,,,,,,1,1
123318,1234.72,-37.8888367,144.6874155,97.34402947,23/10/2015,1,,,,,,,,,,,,,,,1,1
123845,1239.99,-37.8882532,144.6888095,95.37025198,23/10/2015,1,,,,,,,,,,,,,,,1,1
124372,1245.26,-37.8876792,144.6902401,93.48846213,23/10/2015,1,,,,,,,,,,,,,,,1,1
124899,1250.53,-37.8871297,144.6915903,90.94777746,23/10/2015,1,,,,,,,,,,,,,,,1,1
125426,1255.8,-37.8865872,144.6929145,89.57643039,23/10/2015,1,,,,,,,,,,,,,,,1,1
125953,1261.07,-37.8860494,144.6942602,88.04272517,23/10/2015,1,,,,,,,,,,,,,,,1,1
126480,1266.34,-37.8855298,144.695536,85.97077312,23/10/2015,1,,,,,,,,,,,,,,,1,1
127007,1271.61,-37.8850374,144.6967523,79.44295134,23/10/2015,1,,,,,,,,,,,,,,,1,1
127534,1276.88,-37.8845501,144.697899,73.23425703,23/10/2015,1,,,,,,,,,,,,,,,1,1
128061,1282.15,-37.8841138,144.698868,62.8497348,23/10/2015,1,,,,,,,,,,,,,,,1,1
128588,1287.42,-37.8837462,144.6997133,54.46466637,23/10/2015,1,,,,,,,,,,,,,,,1,1
129115,1292.69,-37.8834267,144.70048,46.96349081,23/10/2015,1,,,,,,,,,,,,,,,1,1
129642,1297.96,-37.8831899,144.7010846,39.1693058,23/10/2015,1,,,,,,,,,,,,,,,1,1
130169,1303.23,-37.8829912,144.7015986,30.2426497,23/10/2015,1,,,,,,,,,,,,,,,1,1
130696,1308.5,-37.8828443,144.7019847,17.01914884,23/10/2015,1,,,,,,,,,,,,,,,1,1
131223,1313.77,-37.8827954,144.7021112,1.108594072,23/10/2015,1,,,,,,,,,,,,,,,1,1
131750,1319.04,-37.882788,144.7021085,0.595521155,23/10/2015,1,,,,,,,,,,,,,,,1,1
132277,1324.31,-37.8827801,144.7021142,0.49519967,23/10/2015,1,,,,,,,,,,,,,,,1,1
132804,1329.58,-37.8827758,144.7021246,0.548986482,23/10/2015,1,,,,,,,,,,,,,,,1,1
133331,1334.85,-37.88278585,144.7021293,0.840592912,23/10/2015,1,,,,,,,,,,,,,,,1,1
133858,1340.12,-37.882793,144.7021337,0.515018472,23/10/2015,1,,,,,,,,,,,,,,,1,1
134385,1345.39,-37.8827955,144.7021421,0.421734768,23/10/2015,1,,,,,,,,,,,,,,,1,1
134912,1350.66,-37.8827855,144.7021305,0.906628628,23/10/2015,1,,,,,,,,,,,,,,,1,1
135439,1355.93,-37.8827817,144.7021265,1.08944068,23/10/2015,1,,,,,,,,,,,,,,,1,1
135966,1361.2,-37.882751,144.7022324,16.35600877,23/10/2015,1,,,,,,,,,,,,,,,1,1
136493,1366.47,-37.8826106,144.7026142,32.14798968,23/10/2015,1,,,,,,,,,,,,,,,1,1
137020,1371.74,-37.8824017,144.7032131,47.88571199,23/10/2015,1,,,,,,,,,,,,,,,1,1
137547,1377.01,-37.8820983,144.7040107,58.83186055,23/10/2015,1,,,,,,,,,,,,,,,1,1
