Time,Speed,Date Route,Analysis Type,Accelerometer Location,Route,Exceedence Instance,Series_y,Date Exc,Speed Bracket,Nearest Station,Series,Run
437.97,100.8584429,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
437.98,100.864647,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
438.08,100.923565,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
438.78,100.9145433,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
438.78,100.9145433,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
438.99,100.9181501,23/10/2015,GPS,GPS,,,,,GPS,,1,1
439.68,101.4696871,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
439.88,101.5399053,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
440.39,101.4489906,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
441.21,101.9309124,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
441.32,101.994742,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
441.96,102.1925731,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
442.25,102.4705092,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
442.43,102.6150155,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
442.82,102.7503086,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
442.82,102.7503086,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
443.09,102.8588276,23/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
443.59,102.6954994,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
443.81,102.4864545,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
444,102.4318671,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
444.25,102.5617812,23/10/2015,GPS,GPS,,,,,GPS,,1,1
444.42,102.6840378,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
445.19,102.7545385,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
445.27,102.772789,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
446.01,103.116976,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
446.82,103.1252915,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
447.17,103.3391804,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
447.28,103.4403412,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
447.37,103.5044413,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
447.58,103.543016,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
448.42,103.5141762,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
449.13,103.1409377,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
449.14,103.1401023,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
449.14,103.1401023,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
449.25,103.1552298,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
449.51,103.3016294,23/10/2015,GPS,GPS,,,,,GPS,,1,1
450.02,103.3925558,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
450.8,103.8105293,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
451.51,103.800052,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
451.63,103.7656018,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
451.9,103.8261235,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
451.91,103.8329226,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
452.39,104.053309,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
453.19,103.2255319,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
453.27,103.3207761,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
453.28,103.3329997,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
453.97,103.3398439,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
454.59,102.7274348,23/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
454.78,102.7376793,23/10/2015,GPS,GPS,,,,,GPS,,1,1
455.46,103.0811315,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
455.47,103.0784855,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
455.65,102.9928845,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
457.15,102.2028909,23/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
458.81,102.3612872,23/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
458.81,102.3612872,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
460.04,102.3063141,23/10/2015,GPS,GPS,,,,,GPS,,1,1
460.15,102.4737738,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
460.15,102.4737738,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
460.16,102.4897723,23/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
460.36,102.7557318,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
460.44,102.7985202,23/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
461.14,102.1836138,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
462.2,101.7844216,23/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
462.29,101.7069566,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
463.94,100.2506586,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
463.95,100.2395598,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
464.05,100.1290943,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
464.06,100.1181211,23/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Werribee,2,1
465.3,98.8797186,23/10/2015,GPS,GPS,,,,,GPS,,1,1
469.04,93.38835686,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Werribee,2,1
469.15,93.35452268,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,90-100,Werribee,2,1
470.57,91.42700147,23/10/2015,GPS,GPS,,,,,GPS,,1,1
475.84,84.48492963,23/10/2015,GPS,GPS,,,,,GPS,,1,1
481.11,76.80499005,23/10/2015,GPS,GPS,,,,,GPS,,1,1
486.38,70.46393914,23/10/2015,GPS,GPS,,,,,GPS,,1,1
491.65,65.94234331,23/10/2015,GPS,GPS,,,,,GPS,,1,1
496.92,61.07047483,23/10/2015,GPS,GPS,,,,,GPS,,1,1
502.19,57.55911637,23/10/2015,GPS,GPS,,,,,GPS,,1,1
507.46,56.87071542,23/10/2015,GPS,GPS,,,,,GPS,,1,1
512.73,53.31798121,23/10/2015,GPS,GPS,,,,,GPS,,1,1
518,46.50710239,23/10/2015,GPS,GPS,,,,,GPS,,1,1
523.27,42.8694088,23/10/2015,GPS,GPS,,,,,GPS,,1,1
528.54,42.60632942,23/10/2015,GPS,GPS,,,,,GPS,,1,1
533.81,41.49559498,23/10/2015,GPS,GPS,,,,,GPS,,1,1
539.08,38.26819266,23/10/2015,GPS,GPS,,,,,GPS,,1,1
544.35,37.71960885,23/10/2015,GPS,GPS,,,,,GPS,,1,1
549.62,37.89926176,23/10/2015,GPS,GPS,,,,,GPS,,1,1
554.89,37.55467854,23/10/2015,GPS,GPS,,,,,GPS,,1,1
560.16,37.77779595,23/10/2015,GPS,GPS,,,,,GPS,,1,1
565.43,37.28687138,23/10/2015,GPS,GPS,,,,,GPS,,1,1
570.7,37.66511563,23/10/2015,GPS,GPS,,,,,GPS,,1,1
575.97,37.74191063,23/10/2015,GPS,GPS,,,,,GPS,,1,1
581.24,35.81098543,23/10/2015,GPS,GPS,,,,,GPS,,1,1
586.51,30.77040414,23/10/2015,GPS,GPS,,,,,GPS,,1,1
591.78,19.67490655,23/10/2015,GPS,GPS,,,,,GPS,,1,1
597.05,5.195269541,23/10/2015,GPS,GPS,,,,,GPS,,1,1
602.32,0.409916304,23/10/2015,GPS,GPS,,,,,GPS,,1,1
607.59,0.647042961,23/10/2015,GPS,GPS,,,,,GPS,,1,1
612.86,0.137253143,23/10/2015,GPS,GPS,,,,,GPS,,1,1
618.13,0.501186868,23/10/2015,GPS,GPS,,,,,GPS,,1,1
623.4,0.37291504,23/10/2015,GPS,GPS,,,,,GPS,,1,1
628.67,0.456110672,23/10/2015,GPS,GPS,,,,,GPS,,1,1
633.94,0.380577321,23/10/2015,GPS,GPS,,,,,GPS,,1,1
639.21,0.473738639,23/10/2015,GPS,GPS,,,,,GPS,,1,1
644.48,0.460289822,23/10/2015,GPS,GPS,,,,,GPS,,1,1
649.75,0.419253235,23/10/2015,GPS,GPS,,,,,GPS,,1,1
655.02,0.331627106,23/10/2015,GPS,GPS,,,,,GPS,,1,1
660.29,0.427020452,23/10/2015,GPS,GPS,,,,,GPS,,1,1
665.56,0.50806513,23/10/2015,GPS,GPS,,,,,GPS,,1,1
670.83,0.331295946,23/10/2015,GPS,GPS,,,,,GPS,,1,1
676.1,0.338691751,23/10/2015,GPS,GPS,,,,,GPS,,1,1
681.37,0.223775561,23/10/2015,GPS,GPS,,,,,GPS,,1,1
686.64,0.447170174,23/10/2015,GPS,GPS,,,,,GPS,,1,1
691.91,0.76693149,23/10/2015,GPS,GPS,,,,,GPS,,1,1
697.18,0.544295872,23/10/2015,GPS,GPS,,,,,GPS,,1,1
702.45,0.381263169,23/10/2015,GPS,GPS,,,,,GPS,,1,1
707.72,0.586030845,23/10/2015,GPS,GPS,,,,,GPS,,1,1
712.99,0.419522194,23/10/2015,GPS,GPS,,,,,GPS,,1,1
718.26,0.469011797,23/10/2015,GPS,GPS,,,,,GPS,,1,1
723.53,0.40979989,23/10/2015,GPS,GPS,,,,,GPS,,1,1
728.8,0.455559616,23/10/2015,GPS,GPS,,,,,GPS,,1,1
734.07,0.279267048,23/10/2015,GPS,GPS,,,,,GPS,,1,1
739.34,0.336869333,23/10/2015,GPS,GPS,,,,,GPS,,1,1
744.61,0.599968683,23/10/2015,GPS,GPS,,,,,GPS,,1,1
749.88,0.226835496,23/10/2015,GPS,GPS,,,,,GPS,,1,1
755.15,0.395755837,23/10/2015,GPS,GPS,,,,,GPS,,1,1
760.42,0.459718578,23/10/2015,GPS,GPS,,,,,GPS,,1,1
765.69,0.64499217,23/10/2015,GPS,GPS,,,,,GPS,,1,1
770.96,0.154963009,23/10/2015,GPS,GPS,,,,,GPS,,1,1
776.23,0.191023616,23/10/2015,GPS,GPS,,,,,GPS,,1,1
781.5,0.369241323,23/10/2015,GPS,GPS,,,,,GPS,,1,1
786.77,0.280810567,23/10/2015,GPS,GPS,,,,,GPS,,1,1
792.04,0.378799437,23/10/2015,GPS,GPS,,,,,GPS,,1,1
797.31,0.736078902,23/10/2015,GPS,GPS,,,,,GPS,,1,1
802.58,0.424156945,23/10/2015,GPS,GPS,,,,,GPS,,1,1
807.85,0.470057371,23/10/2015,GPS,GPS,,,,,GPS,,1,1
813.12,0.406718828,23/10/2015,GPS,GPS,,,,,GPS,,1,1
818.39,0.546243254,23/10/2015,GPS,GPS,,,,,GPS,,1,1
823.66,0.398011511,23/10/2015,GPS,GPS,,,,,GPS,,1,1
828.93,0.516454265,23/10/2015,GPS,GPS,,,,,GPS,,1,1
834.2,0.439963344,23/10/2015,GPS,GPS,,,,,GPS,,1,1
839.47,0.204770511,23/10/2015,GPS,GPS,,,,,GPS,,1,1
844.74,0.38043009,23/10/2015,GPS,GPS,,,,,GPS,,1,1
850.01,0.430116899,23/10/2015,GPS,GPS,,,,,GPS,,1,1
855.28,0.473700037,23/10/2015,GPS,GPS,,,,,GPS,,1,1
860.55,0.67756025,23/10/2015,GPS,GPS,,,,,GPS,,1,1
865.82,0.633769415,23/10/2015,GPS,GPS,,,,,GPS,,1,1
871.09,0.505160746,23/10/2015,GPS,GPS,,,,,GPS,,1,1
876.36,0.338085783,23/10/2015,GPS,GPS,,,,,GPS,,1,1
881.63,0.506822764,23/10/2015,GPS,GPS,,,,,GPS,,1,1
886.9,0.263015459,23/10/2015,GPS,GPS,,,,,GPS,,1,1
892.17,0.403807921,23/10/2015,GPS,GPS,,,,,GPS,,1,1
897.44,0.514719397,23/10/2015,GPS,GPS,,,,,GPS,,1,1
902.71,0.441347708,23/10/2015,GPS,GPS,,,,,GPS,,1,1
907.98,0.549928701,23/10/2015,GPS,GPS,,,,,GPS,,1,1
913.25,0.341404663,23/10/2015,GPS,GPS,,,,,GPS,,1,1
918.52,0.190966222,23/10/2015,GPS,GPS,,,,,GPS,,1,1
923.79,0.752359082,23/10/2015,GPS,GPS,,,,,GPS,,1,1
929.06,0.305245728,23/10/2015,GPS,GPS,,,,,GPS,,1,1
934.33,0.20594847,23/10/2015,GPS,GPS,,,,,GPS,,1,1
939.6,0.584658773,23/10/2015,GPS,GPS,,,,,GPS,,1,1
944.87,0.408404732,23/10/2015,GPS,GPS,,,,,GPS,,1,1
950.14,0.750703845,23/10/2015,GPS,GPS,,,,,GPS,,1,1
955.41,0.471440064,23/10/2015,GPS,GPS,,,,,GPS,,1,1
960.68,0.552025148,23/10/2015,GPS,GPS,,,,,GPS,,1,1
965.95,0.355178847,23/10/2015,GPS,GPS,,,,,GPS,,1,1
971.22,0.378130586,23/10/2015,GPS,GPS,,,,,GPS,,1,1
976.49,0.613032194,23/10/2015,GPS,GPS,,,,,GPS,,1,1
981.76,0.31265438,23/10/2015,GPS,GPS,,,,,GPS,,1,1
987.03,0.346837094,23/10/2015,GPS,GPS,,,,,GPS,,1,1
992.3,0.549346594,23/10/2015,GPS,GPS,,,,,GPS,,1,1
997.57,0.806147416,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1002.84,0.444394559,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1008.11,0.529739843,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1013.38,0.285413247,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1018.65,0.613452942,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1023.92,0.140692689,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1029.19,0.301105986,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1034.46,0.45269741,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1039.73,0.678398198,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1045,0.495642358,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1050.27,0.399923025,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1055.54,0.152164966,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1060.81,0.509993549,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1066.08,0.490488015,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1071.35,0.34233378,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1076.62,0.537840856,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1081.89,0.430404687,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1087.16,0.777576496,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1092.43,10.19026,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1097.7,19.75090055,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1102.97,27.04133797,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1108.24,31.54211691,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1113.51,34.81154146,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1118.78,38.62339699,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1124.05,40.70073001,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1129.32,44.70450562,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1134.59,54.08255101,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1139.86,59.88720174,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1145.13,53.07354556,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1150.4,48.11105969,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1155.67,8.28E-05,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1160.94,-1.85E-09,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1166.21,-2.42E-13,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1171.48,-1.50E-17,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1176.75,-1.53E-17,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1182.02,-7.76E-12,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1187.29,-4.16E-07,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1192.56,-0.01700007,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1197.83,90.57391157,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1203.1,93.11535096,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1208.24,95.21724571,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Werribee,2,1
1208.37,95.24310964,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1209.01,95.63434003,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,90-100,Werribee,2,1
1213.64,97.40216293,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1217.7,98.44483993,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1218.91,98.85524031,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1218.94,98.86660315,23/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1219.22,98.96712978,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1219.99,99.30008191,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1220.42,99.41829524,23/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1222.31,99.03794102,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1224.18,98.89288391,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1227.67,99.03640243,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1229.26,98.60689615,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1229.27,98.60539092,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1229.29,98.60228199,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1229.45,98.56970607,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1234.72,97.34402947,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1239.99,95.37025198,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1245.26,93.48846213,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1246.15,92.9663547,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1249.34,91.77102342,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1250.53,90.94777746,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1253.4,90.27398284,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1253.6,90.04470648,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1253.62,90.01993902,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1255.8,89.57643039,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1261.07,88.04272517,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1266.34,85.97077312,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1271.61,79.44295134,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1276.88,73.23425703,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1282.15,62.8497348,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1287.42,54.46466637,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1292.69,46.96349081,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1297.96,39.1693058,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1303.23,30.2426497,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1308.5,17.01914884,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1313.77,1.108594072,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1319.04,0.595521155,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1324.31,0.49519967,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1329.58,0.548986482,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1334.85,0.840592912,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1340.12,0.515018472,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1345.39,0.421734768,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1350.66,0.906628628,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1355.93,1.08944068,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1361.2,16.35600877,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1366.47,32.14798968,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1371.74,47.88571199,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1377.01,58.83186055,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1382.28,67.23839606,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1387.55,73.37226094,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1392.82,79.33608737,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1398.09,84.4222133,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1403.36,89.25094397,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1408.63,93.00715947,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1413.9,95.88925366,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1417.16,98.00538157,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1417.17,98.01535182,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,90-100,Hoppers Crossing,2,1
1419.17,99.0065313,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1424.44,101.5553802,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1429.03,103.6448726,23/10/2015,Caution Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1429.61,104.372708,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1429.71,104.4395867,23/10/2015,GPS,GPS,,,,,GPS,,1,1
1430.74,104.2796773,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1430.75,104.2827778,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1430.75,104.2827778,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1431.05,104.4939451,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1431.14,104.5946363,23/10/2015,Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1431.24,104.7192597,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1432.01,105.3609048,23/10/2015,Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1432.07,105.3759848,23/10/2015,Caution Base Acceleration,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1432.08,105.3788107,23/10/2015,Caution Base Acceleration,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1432.47,105.6011492,23/10/2015,Caution Average Peak to Peak,Bogie 1,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
1432.9,105.5999463,23/10/2015,Average Peak to Peak,Bogie 2,Werribee,1,2,23/10/2015,100-110,Hoppers Crossing,2,1
