GPS files created from Cranbourne_Route_3rd_1.csv
Analysis type:,Fourier Analysis
Latitude,Longitude,Analysis Type,Accelerometer Location,Direction,Value,Frequency(Hz),Time,Speed
-38.0097049963,145.227244186,Average Peak to Peak,Bogie 2,Vertical,0.61641163475,N/A,5214.10000007,104.120348728
-38.0092589963,145.227049986,Average Peak to Peak,Bogie 2,Vertical,0.717191979244,N/A,5215.90000007,103.976622101
-38.0088109963,145.226840886,Average Peak to Peak,Bogie 2,Vertical,0.651426868182,N/A,5217.76000007,104.285139615
-38.0083507963,145.226660086,Average Peak to Peak,Bogie 2,Vertical,0.624424119134,N/A,5219.57000007,105.132218711
-38.0081151963,145.226536986,Base Acceleration,Bogie 1,Vertical,-0.821158474965,N/A,2844.83000002,94.0522798156
-38.0110006963,145.227791386,Base Acceleration,Bogie 1,Vertical,-0.835844117384,N/A,2857.50000002,99.404735679
-38.0149988963,145.229574586,Base Acceleration,Bogie 1,Vertical,-0.859251065573,N/A,2873.91000002,106.936104978
-38.0162397963,145.230106686,Base Acceleration,Bogie 1,Vertical,-0.876470485977,N/A,2878.75000002,109.453210165
-38.0182268963,145.230981086,Base Acceleration,Bogie 1,Vertical,-0.835590098716,N/A,2886.32000002,111.435222224
-38.0187034963,145.231188786,Base Acceleration,Bogie 1,Vertical,-0.902711062098,N/A,2888.11000002,111.931500058
-38.0231842963,145.233178886,Base Acceleration,Bogie 1,Vertical,-0.820503153969,N/A,2905.14000002,114.35395047
-38.0338155963,145.237866086,Base Acceleration,Bogie 1,Vertical,-0.804343413098,N/A,2943.62000002,117.942134714
-38.0343169963,145.238079186,Base Acceleration,Bogie 1,Vertical,-0.819744594438,N/A,2945.51000002,116.876543314
-38.0349754963,145.238362586,Base Acceleration,Bogie 1,Vertical,-0.910372244774,N/A,2947.92000002,116.67373155
-38.0423932963,145.241820186,Base Acceleration,Bogie 1,Vertical,-0.802426853054,N/A,2975.50000002,113.91661744
-38.0482467963,145.244789286,Base Acceleration,Bogie 1,Vertical,0.803977221859,N/A,5047.49000006,75.1897737511
-38.0337355963,145.237831486,Base Acceleration,Bogie 1,Vertical,0.849164465957,N/A,5113.64000007,101.326371361
-38.0193198963,145.231478286,Base Acceleration,Bogie 1,Vertical,-0.893354873616,N/A,5174.51000007,102.952160534
-38.0187844963,145.231238686,Base Acceleration,Bogie 1,Vertical,-0.837441971133,N/A,5176.78000007,103.327718352
-38.0183428963,145.231045886,Base Acceleration,Bogie 1,Vertical,-0.838998595204,N/A,5178.54000007,103.421369746
-38.0179098963,145.230869586,Base Acceleration,Bogie 1,Vertical,-1.11245839486,N/A,5180.29000007,103.731054243
-38.0169822963,145.230471386,Base Acceleration,Bogie 1,Vertical,-0.820679946725,N/A,5184.24000007,104.163432107
-38.0163392963,145.230173086,Base Acceleration,Bogie 1,Vertical,-0.848834797001,N/A,5186.77000007,103.237207449
-38.0149267963,145.229555486,Base Acceleration,Bogie 1,Vertical,-0.809092293825,N/A,5192.62000007,103.449798046
-38.0111199963,145.227857386,Base Acceleration,Bogie 1,Vertical,-0.801019717426,N/A,5208.37000007,101.904802401
-38.0092338963,145.227039936,Base Acceleration,Bogie 1,Vertical,-0.827725668449,N/A,5216.08000007,103.660817459
-38.0088109963,145.226840886,Base Acceleration,Bogie 1,Vertical,0.817558761992,N/A,5217.75000007,104.269751238
-38.0077984963,145.226402886,Base Acceleration,Bogie 2,Vertical,-0.805176514278,N/A,2843.54000002,94.2626061331
-38.0094136963,145.227111686,Base Acceleration,Bogie 2,Vertical,0.827206030337,N/A,2850.61000002,96.6548819858
-38.0109538963,145.227769886,Base Acceleration,Bogie 2,Vertical,-0.921460379642,N/A,2857.37000002,99.3170323785
-38.0118048963,145.228165286,Base Acceleration,Bogie 2,Vertical,-0.827022043703,N/A,2860.88000002,101.473379699
-38.0145919963,145.229398986,Base Acceleration,Bogie 2,Vertical,-0.804971776141,N/A,2872.24000002,106.643628856
-38.0150502963,145.229596486,Base Acceleration,Bogie 2,Vertical,-0.834942329154,N/A,2874.00000002,107.001050383
-38.0162397963,145.230106686,Base Acceleration,Bogie 2,Vertical,-0.906026423247,N/A,2878.64000002,109.433180492
-38.0170236963,145.230457486,Base Acceleration,Bogie 2,Vertical,0.811399773188,N/A,2881.71000002,109.741649942
-38.0180743963,145.230919186,Base Acceleration,Bogie 2,Vertical,-0.808323005754,N/A,2885.70000002,108.069887369
-38.0185043963,145.231102786,Base Acceleration,Bogie 2,Vertical,-0.846295278736,N/A,2887.19000002,110.381537913
-38.0194317963,145.231513586,Base Acceleration,Bogie 2,Vertical,-0.888470183395,N/A,2890.85000002,111.770539951
-38.0232394963,145.233205786,Base Acceleration,Bogie 2,Vertical,-0.831586395021,N/A,2905.23000002,114.207228385
-38.0265326963,145.234678686,Base Acceleration,Bogie 2,Vertical,-0.82247473019,N/A,2917.56000002,113.875394412
-38.0338155963,145.237866086,Base Acceleration,Bogie 2,Vertical,-0.842282947584,N/A,2943.70000002,117.886575786
-38.0342615963,145.238055286,Base Acceleration,Bogie 2,Vertical,0.821438633285,N/A,2945.31000002,116.788892686
-38.0349754963,145.238362586,Base Acceleration,Bogie 2,Vertical,0.82311593369,N/A,2947.91000002,116.68967962
-38.0423403963,145.241792486,Base Acceleration,Bogie 2,Vertical,-0.838146769016,N/A,2975.22000002,113.928018034
-38.0427649963,145.242003686,Base Acceleration,Bogie 2,Vertical,-0.85693846576,N/A,2976.79000002,114.251233935
-38.0454655963,145.243374086,Base Acceleration,Bogie 2,Vertical,0.843566146547,N/A,2987.27000002,109.748205963
-38.0677841963,145.254995286,Base Acceleration,Bogie 2,Vertical,0.967390182498,N/A,4876.03000006,98.771881793
-38.0337355963,145.237831486,Base Acceleration,Bogie 2,Vertical,-0.831224821705,N/A,5113.63000007,101.33290464
-38.0202609963,145.231892786,Base Acceleration,Bogie 2,Vertical,0.800026454143,N/A,5170.79000007,102.065990994
-38.0194158963,145.231518286,Base Acceleration,Bogie 2,Vertical,-0.848684117935,N/A,5174.21000007,102.729075274
-38.0189791963,145.231327386,Base Acceleration,Bogie 2,Vertical,-0.873985869203,N/A,5175.93000007,103.928025741
-38.0185644963,145.231141986,Base Acceleration,Bogie 2,Vertical,-1.47827080201,N/A,5177.68000007,103.84659503
